id,customer_id,tenant_id,channel,interaction_type,content,created_at
39d84fbb-b1d4-473f-87ce-d8d470294aca,5ce87a5f-a66c-4ae5-be12-39df80b3d30d,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.423Z
329a9144-fc23-4b94-8cdd-8de9579ff631,5ce87a5f-a66c-4ae5-be12-39df80b3d30d,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
6569eed6-5e10-41c1-9fa5-c232b7dda7ec,5ce87a5f-a66c-4ae5-be12-39df80b3d30d,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.423Z
63ad3260-a52e-4339-86d3-b49226544ec1,5ce87a5f-a66c-4ae5-be12-39df80b3d30d,1,email,click,Interaction Content,2025-12-09T03:18:14.423Z
dff30679-e314-4e7a-902b-b88e0acc9ed1,364c41f3-6ba9-4ac7-a6ba-dfc43d7c07da,1,site,click,Interaction Content,2025-12-09T03:18:14.423Z
6a2a4d95-599b-4760-8530-954149212d04,9159ca18-6e5a-45b4-ac8c-3913e705c83e,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
e93e3ade-eab3-47f6-ad02-806a6a294c5c,9159ca18-6e5a-45b4-ac8c-3913e705c83e,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
e4e4ab47-f84c-4eb7-bc88-f048f69bd3fc,9159ca18-6e5a-45b4-ac8c-3913e705c83e,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.423Z
48410fdb-f918-4b17-a030-a716c0cbde69,9159ca18-6e5a-45b4-ac8c-3913e705c83e,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
b235f9ca-f7c9-4494-ac43-f013512c9abc,9159ca18-6e5a-45b4-ac8c-3913e705c83e,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
f4f95093-15bb-47af-a911-c9c08e099bbf,5eb656b7-2724-46e4-8b61-3538daf8678c,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
14f599dc-ecbf-4a9c-a1c4-67f07eed6b59,5eb656b7-2724-46e4-8b61-3538daf8678c,1,email,click,Interaction Content,2025-12-09T03:18:14.423Z
b4c91022-f764-4cc1-9f23-39a6c01fa145,5eb656b7-2724-46e4-8b61-3538daf8678c,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.423Z
7d447ef2-7e85-432c-ad55-76fec3f5c51e,8118c232-8a63-405a-9d82-28a563ae96f5,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
4a6f4ff9-ffe7-40a1-b9f9-2c1d4afd93a7,8118c232-8a63-405a-9d82-28a563ae96f5,1,email,view,Interaction Content,2025-12-09T03:18:14.423Z
8a44d1cc-4e00-4729-9f8c-09a5edfd8498,8118c232-8a63-405a-9d82-28a563ae96f5,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
ee37a509-fb5a-4d9a-8dcc-948550cff2d4,8118c232-8a63-405a-9d82-28a563ae96f5,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
157250d3-1da8-4517-9bac-598abc777c7b,8118c232-8a63-405a-9d82-28a563ae96f5,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
0607ba0f-f277-40dd-958f-06e73043cc22,bce70c5b-1c23-4cbd-9c77-61b4d3c11c89,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
e14287c0-d6ec-449b-8e60-163fb62d730c,bce70c5b-1c23-4cbd-9c77-61b4d3c11c89,1,email,click,Interaction Content,2025-12-09T03:18:14.423Z
9aa33482-5610-4692-b800-68720e0aef89,bce70c5b-1c23-4cbd-9c77-61b4d3c11c89,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
40affad8-35ab-485b-b5b1-e360d3524861,bce70c5b-1c23-4cbd-9c77-61b4d3c11c89,1,email,view,Interaction Content,2025-12-09T03:18:14.423Z
d71ae821-aaf4-46fa-a381-864bbe824bbd,bce70c5b-1c23-4cbd-9c77-61b4d3c11c89,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
f66e7fa4-1734-4d48-8fa7-bd5f3bfe6628,b5b395e2-883b-44cf-9525-540a03e4d94d,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.424Z
fed41592-615b-4133-a636-627dc04a96cd,92914b07-d219-490c-bcd1-496bbfff9be5,1,site,view,Interaction Content,2025-12-09T03:18:14.424Z
6abe4ada-c14f-4414-bb83-9a536cce4155,92914b07-d219-490c-bcd1-496bbfff9be5,1,email,click,Interaction Content,2025-12-09T03:18:14.424Z
2a834642-fb14-4d7a-ad1f-e4c743f535f2,45d11f6a-43aa-4e8f-addd-bffa2eb4f77c,1,site,view,Interaction Content,2025-12-09T03:18:14.424Z
05b31da8-b799-4cde-8934-693c08afb461,45d11f6a-43aa-4e8f-addd-bffa2eb4f77c,1,email,click,Interaction Content,2025-12-09T03:18:14.424Z
198b4c9c-ed62-4d51-ad9b-45c4b5a9c782,45d11f6a-43aa-4e8f-addd-bffa2eb4f77c,1,email,view,Interaction Content,2025-12-09T03:18:14.424Z
03d720a8-2aa7-466e-8364-d7b4751f69af,45d11f6a-43aa-4e8f-addd-bffa2eb4f77c,1,email,view,Interaction Content,2025-12-09T03:18:14.424Z
49c49c6c-2f0f-46ec-9029-7e115a4d2d4b,40dcdc30-b935-4520-b34d-aa91ecb62e8b,1,email,view,Interaction Content,2025-12-09T03:18:14.424Z
605b9e0c-a6cc-44d3-83b6-2b7e4fc76b11,40dcdc30-b935-4520-b34d-aa91ecb62e8b,1,email,view,Interaction Content,2025-12-09T03:18:14.424Z
9afa8a73-414e-4503-adb4-16b3b44dd4bd,59af898c-a7ff-42a0-ae9f-1e6de9fbfa1c,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
869d393a-aac2-48c7-aaa0-4b9791300c8b,59af898c-a7ff-42a0-ae9f-1e6de9fbfa1c,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
2410b4e2-3c61-4bec-bdd0-35f787c9123d,59af898c-a7ff-42a0-ae9f-1e6de9fbfa1c,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.424Z
517b66c9-2dfa-4188-8928-7c1f9dcd5fdb,ea52a6a9-82da-449a-9e58-cdbc32a33d88,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
401cfe3b-e5e0-4135-bbd0-db7026c76277,ea52a6a9-82da-449a-9e58-cdbc32a33d88,1,site,view,Interaction Content,2025-12-09T03:18:14.424Z
7fa34ae5-5fc7-4b04-b882-06d23127836a,8e3dd1da-6e58-4259-9db3-55fae8f214d3,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
c89a154b-b48c-441a-bf82-24aaf3f79466,8e3dd1da-6e58-4259-9db3-55fae8f214d3,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
e23c0e3b-8310-4a83-9174-d2c45447e480,8e3dd1da-6e58-4259-9db3-55fae8f214d3,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
07e6e779-d3b7-4e3a-9f8e-5d426fa7de5a,e783ac0b-8b00-485f-82b2-ab3b88d89f6f,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
46389980-0edb-44e7-9254-cf952b6b097b,e783ac0b-8b00-485f-82b2-ab3b88d89f6f,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
cb3000b6-3e9a-4fa2-bb0e-87431b5accb2,e783ac0b-8b00-485f-82b2-ab3b88d89f6f,1,email,click,Interaction Content,2025-12-09T03:18:14.424Z
6232796f-059b-45b0-829a-b3758f4a5487,f9f3e75f-8abb-4b47-a6e2-300cc4f128a5,1,site,click,Interaction Content,2025-12-09T03:18:14.424Z
725f6356-ee59-4286-a0aa-d31e47d72249,f9f3e75f-8abb-4b47-a6e2-300cc4f128a5,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
533f5bcc-be6b-4388-837d-096d70100d48,e5b7b409-4ed1-4cd8-a3f2-20db97110ba9,1,site,click,Interaction Content,2025-12-09T03:18:14.424Z
f17445fc-b6bc-4d76-9e89-22214b328b83,e5b7b409-4ed1-4cd8-a3f2-20db97110ba9,1,email,view,Interaction Content,2025-12-09T03:18:14.424Z
cb293fca-5823-40fc-89e4-cf3cd4dd90ca,03548329-2601-4161-9640-4d2e5d3ee5b3,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.424Z
946739a3-847c-4439-9a16-96b6d91847f9,03548329-2601-4161-9640-4d2e5d3ee5b3,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.424Z
ca3d6a99-216c-4944-8288-2fdce0fd1798,03548329-2601-4161-9640-4d2e5d3ee5b3,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.424Z
75c14eec-1c82-46ba-8bcb-cdcfb68d92f1,941fd71b-a267-49a5-9662-59d24419df5e,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.424Z
f3325e2a-59df-447d-a7ce-20eb5a3021aa,941fd71b-a267-49a5-9662-59d24419df5e,1,site,view,Interaction Content,2025-12-09T03:18:14.424Z
3fff5181-ef70-45e3-a7bc-ba6d4ee5001c,941fd71b-a267-49a5-9662-59d24419df5e,1,email,click,Interaction Content,2025-12-09T03:18:14.424Z
e882ef1d-61c0-4316-a70d-f0f2eadecb33,941fd71b-a267-49a5-9662-59d24419df5e,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.424Z
eb969511-9642-4552-b115-9b360d698ba6,941fd71b-a267-49a5-9662-59d24419df5e,1,site,click,Interaction Content,2025-12-09T03:18:14.424Z
c782c2e6-971b-4234-b54a-32dbbcbd2281,08ae7470-e5b8-4d5f-b7c7-4e66d028c3b2,1,site,view,Interaction Content,2025-12-09T03:18:14.424Z
6d422359-6fed-4378-95b8-a5a9a948bce1,08ae7470-e5b8-4d5f-b7c7-4e66d028c3b2,1,site,click,Interaction Content,2025-12-09T03:18:14.424Z
2aa98bd7-c7b8-47ff-b90a-902fa95610aa,37347282-5090-49b8-b45e-b563ccf963ca,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.424Z
dcc8880a-e777-4b46-a69a-34f153801915,37347282-5090-49b8-b45e-b563ccf963ca,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.425Z
b1e705b7-e7a4-41f1-a9d7-7bf07cdb1160,7df49daa-273a-4d4f-b309-6b44678453e9,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
976e9d44-91e4-4654-88ec-a6a338884504,7df49daa-273a-4d4f-b309-6b44678453e9,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
8b91eca0-8a9a-4f96-9769-af9805518e0b,7df49daa-273a-4d4f-b309-6b44678453e9,1,email,view,Interaction Content,2025-12-09T03:18:14.425Z
e0388a8b-6d44-49f2-9a92-e415ac4da1a4,7df49daa-273a-4d4f-b309-6b44678453e9,1,site,view,Interaction Content,2025-12-09T03:18:14.425Z
3c892878-6faf-47ba-aba0-338f338ef9de,7df49daa-273a-4d4f-b309-6b44678453e9,1,email,click,Interaction Content,2025-12-09T03:18:14.425Z
d933fd90-82df-4d71-8c05-0944979b59c7,01e2ad4d-1a61-4769-a556-a919ffc32c88,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
4d9428e3-3923-403d-983b-77f13680eb8d,01e2ad4d-1a61-4769-a556-a919ffc32c88,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
6a61ea8f-b579-42f1-b149-410d843d7457,01e2ad4d-1a61-4769-a556-a919ffc32c88,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
00dea6c8-23b2-41c3-ac35-9e1897fb857e,01e2ad4d-1a61-4769-a556-a919ffc32c88,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
bef9cd8a-2d48-4706-8f27-4c1ea4f4247c,01e2ad4d-1a61-4769-a556-a919ffc32c88,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
acb092df-35d4-4d8b-b909-28936c881777,7b1fc5b5-0042-4d13-aa90-ccf4cad7fd5f,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
c4b944c3-6e67-4692-9e62-e687be63d015,7b1fc5b5-0042-4d13-aa90-ccf4cad7fd5f,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
e0090c10-e701-4cd9-a389-9a1fa45076cd,7b1fc5b5-0042-4d13-aa90-ccf4cad7fd5f,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
b6b7c85d-891b-47dc-8e64-f547a081801f,7b1fc5b5-0042-4d13-aa90-ccf4cad7fd5f,1,site,view,Interaction Content,2025-12-09T03:18:14.425Z
2ce3489f-7e0b-4baf-9ba3-511017252a56,cc3cf981-d311-4303-9fbe-217b19dd3499,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
4ed08ad4-2915-411a-9da5-8b7127fe94ab,cc3cf981-d311-4303-9fbe-217b19dd3499,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
d262a090-5dfa-4878-9779-dbcb3c439628,cc3cf981-d311-4303-9fbe-217b19dd3499,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.425Z
84b8090e-452c-4d52-a42c-80d3c1b6fa8c,8be96da2-7cd8-48c7-b5ba-9d87dc7a4cf6,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
ac4c89bd-6f8f-4570-b531-eefe3804ad51,8be96da2-7cd8-48c7-b5ba-9d87dc7a4cf6,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.425Z
90e2471e-e435-4c07-b4ea-5a00ad09faec,8be96da2-7cd8-48c7-b5ba-9d87dc7a4cf6,1,email,view,Interaction Content,2025-12-09T03:18:14.425Z
4c069796-e5dc-414b-b11c-ca5bbe193b48,0494bb76-7140-472e-a6ba-977fb6fbc6db,1,site,view,Interaction Content,2025-12-09T03:18:14.425Z
cca3a36e-9a7b-4bba-bca8-3ad38bdf0923,fe567fdf-8fea-4d87-bd4a-46bc6ef7f8f4,1,site,view,Interaction Content,2025-12-09T03:18:14.425Z
008d668e-d7a4-438d-b370-9172ebe3a89e,fe567fdf-8fea-4d87-bd4a-46bc6ef7f8f4,1,site,view,Interaction Content,2025-12-09T03:18:14.425Z
03b70912-a846-4f86-947d-58081ef3ad83,fe567fdf-8fea-4d87-bd4a-46bc6ef7f8f4,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
9311fd3d-e6b4-42d8-ac4a-658e498da00f,cc282ba6-85dd-470a-8281-1b059b19bcaa,1,email,view,Interaction Content,2025-12-09T03:18:14.425Z
fe7c2b10-19c5-47a2-8bd7-23c0351934ed,cc282ba6-85dd-470a-8281-1b059b19bcaa,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
3c707639-8733-4995-a507-f4b0c81790ca,cc282ba6-85dd-470a-8281-1b059b19bcaa,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
3e6cf707-19cc-46c6-88cd-c70b4984bfc7,280f00f6-07f5-4d19-90e2-fb18be1d2a79,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.425Z
1087d71a-95a7-4a56-98d3-383c4e368fb0,d091748c-c2c1-4456-9e58-c3228d191f23,1,email,view,Interaction Content,2025-12-09T03:18:14.425Z
59d36c9b-1115-4885-bf7e-76aa4c51c0d3,d091748c-c2c1-4456-9e58-c3228d191f23,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
bba82c8b-e337-41fd-9fa7-6b9e4cc951bc,e74bc614-62c3-4067-99b7-e062b6b380b5,1,email,view,Interaction Content,2025-12-09T03:18:14.425Z
1b3c34df-b5d3-4886-bc81-dff1c9b9e1ec,e74bc614-62c3-4067-99b7-e062b6b380b5,1,email,click,Interaction Content,2025-12-09T03:18:14.425Z
7f992be2-08f2-4a88-b562-f10d839f36a9,ba5695fb-39f9-4e9d-8ec8-6c3329f1b967,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
d3e089c7-e2a1-4d23-8b8e-23b0a79ac149,ba5695fb-39f9-4e9d-8ec8-6c3329f1b967,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
4e79ebc0-3f63-4037-b6c0-8791cd1d0855,ba5695fb-39f9-4e9d-8ec8-6c3329f1b967,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.425Z
5ac9e014-5edb-4e37-bb5c-88c0b29a4de5,ba5695fb-39f9-4e9d-8ec8-6c3329f1b967,1,email,click,Interaction Content,2025-12-09T03:18:14.425Z
801d7a4d-5ef8-4269-8d58-e93e7e71fadc,ba5695fb-39f9-4e9d-8ec8-6c3329f1b967,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
5c35b2e0-711e-4d69-9928-21ff39efedd3,ddb60c87-0c20-4fb0-b64f-ee9940c6ddc3,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
ac72834a-b864-4b4e-8012-27d38821b279,1bf3e0e9-1fb5-4769-9146-612e31175e12,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
ceac8309-6322-48ec-a249-ccecc919cd6b,1bf3e0e9-1fb5-4769-9146-612e31175e12,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.425Z
a1a4cd4a-f645-4123-aac8-53ed57af440f,92b2bd22-f6a8-4387-9477-f63cf2897d20,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
23d9c2b8-9802-414b-b7e7-bfaef772a4d9,92b2bd22-f6a8-4387-9477-f63cf2897d20,1,site,view,Interaction Content,2025-12-09T03:18:14.425Z
6974cf63-114b-4cc2-afdd-17a2cec187b8,92b2bd22-f6a8-4387-9477-f63cf2897d20,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
cb2644e6-d3c9-4c5d-8593-f98d91f4c081,66b765fe-5df6-4e7d-8f3c-571f50be1e9d,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
bee88e4e-b88c-437c-a4b2-96d287ca4ddb,66b765fe-5df6-4e7d-8f3c-571f50be1e9d,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
e5b63168-305d-4124-849a-f42b0988bbcc,66b765fe-5df6-4e7d-8f3c-571f50be1e9d,1,email,click,Interaction Content,2025-12-09T03:18:14.425Z
ca60538b-dd8a-484c-9967-c92b05ce91b6,66b765fe-5df6-4e7d-8f3c-571f50be1e9d,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
24c772d7-789a-4fd3-98f2-3af1ecc8cbb9,66b765fe-5df6-4e7d-8f3c-571f50be1e9d,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
786fcadd-d2e8-4058-8862-776a5700be1d,a9400ccf-a2bc-47e2-b908-6f02093faa3f,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
8554e1f4-3dad-4076-b524-a0658a26b7be,a9400ccf-a2bc-47e2-b908-6f02093faa3f,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
db83113c-5630-490a-8d54-3a7266c3f508,2e754ea8-150c-4cbd-8037-f6ef0588a0e7,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
219d049c-5ed6-4132-a766-71acf539da98,f7d29da0-a475-4496-8f1f-94023d755214,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
7eda72a4-f8c2-4dc7-9fd4-7faefc6abca6,f7d29da0-a475-4496-8f1f-94023d755214,1,email,view,Interaction Content,2025-12-09T03:18:14.425Z
6c81e35d-f328-4176-8f03-a4cde9ffb544,f7d29da0-a475-4496-8f1f-94023d755214,1,email,click,Interaction Content,2025-12-09T03:18:14.425Z
8faf2f76-8a59-4fd9-929e-51bb8872d560,f7d29da0-a475-4496-8f1f-94023d755214,1,email,click,Interaction Content,2025-12-09T03:18:14.425Z
48ffdf6e-0868-4dfd-99ca-a8b9a45f5b87,a242d498-dd45-4168-b8df-a707c3ccd2ef,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
faa11986-c9ad-44f2-b396-c735fa8e58ab,a242d498-dd45-4168-b8df-a707c3ccd2ef,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
d2de2226-886c-409f-bf2e-103212f8e67c,27ff0eb2-bf07-4c80-9177-c390f4b7e49f,1,site,view,Interaction Content,2025-12-09T03:18:14.425Z
3ada59f7-693f-4a2a-a7ca-f65d105f24f4,9595c88f-a15d-429f-91ba-756f3dd95efb,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
7d6a9047-2034-43eb-92aa-13f6e3583094,9595c88f-a15d-429f-91ba-756f3dd95efb,1,site,view,Interaction Content,2025-12-09T03:18:14.425Z
97990fc5-79b4-4fbd-bd1d-1637b0f5b19a,9595c88f-a15d-429f-91ba-756f3dd95efb,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.425Z
f53d488b-9429-40f0-8403-eb143c1ca0c8,3234de28-bcab-422e-b5f2-f57489b75db1,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.425Z
3f2dddfa-3ff0-4ddb-89af-273df176c23b,3234de28-bcab-422e-b5f2-f57489b75db1,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.425Z
546170ca-351d-4698-9ed5-f156c4d2985a,3234de28-bcab-422e-b5f2-f57489b75db1,1,email,click,Interaction Content,2025-12-09T03:18:14.425Z
0595e005-d6dd-4f60-902e-9e9fa0241cb9,3234de28-bcab-422e-b5f2-f57489b75db1,1,email,view,Interaction Content,2025-12-09T03:18:14.425Z
33e1fed1-a063-4759-a459-58bc4f0934dd,3234de28-bcab-422e-b5f2-f57489b75db1,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
72af5569-d746-4c4a-88d0-fd4c2a5b433b,a721791d-e06d-4049-abeb-e1101db83c34,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
700026fa-fd51-4156-88a0-1ed312c0529e,a721791d-e06d-4049-abeb-e1101db83c34,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
843d9e27-565d-41ad-a0c3-ead714eaf846,a721791d-e06d-4049-abeb-e1101db83c34,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
7098f24d-f6da-41cf-a927-e4774154ff06,11641858-b35b-4040-81bb-b36de494b471,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
00c6e023-330c-4462-9c01-7a48b4526446,7698bde4-6b58-4583-b848-d23b230d623e,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
f0622ddb-2259-478d-9987-ab2781551951,7698bde4-6b58-4583-b848-d23b230d623e,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
c1668aa0-8327-4f59-8e5a-9b2d20fa82e0,7698bde4-6b58-4583-b848-d23b230d623e,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.425Z
13cb7ad5-967d-4bdc-a538-5e4daff07da7,7698bde4-6b58-4583-b848-d23b230d623e,1,email,click,Interaction Content,2025-12-09T03:18:14.425Z
71dfc366-af5d-471b-8304-051b9098f7a5,ab9cadf2-6d0f-4c9f-8932-1b06f2bbcb3f,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
b2032620-165a-41e5-bdfc-e04a96de68d7,ab9cadf2-6d0f-4c9f-8932-1b06f2bbcb3f,1,site,click,Interaction Content,2025-12-09T03:18:14.425Z
80deee50-d75f-4a7f-9a45-2ac143263620,ab9cadf2-6d0f-4c9f-8932-1b06f2bbcb3f,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.425Z
d3163fbf-3888-4b5c-8190-c28b1dbca6ff,b8b6ac2f-91cc-488c-9052-1ba0f47e756f,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.426Z
7904f9c9-a44f-4c96-b838-2e4581172c5a,b8b6ac2f-91cc-488c-9052-1ba0f47e756f,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.426Z
cd4ca70d-eafd-4f2c-b23a-5418af36b5ff,b8b6ac2f-91cc-488c-9052-1ba0f47e756f,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.426Z
9576716d-61d5-40b0-9d06-dc567f86f126,6afa7179-8e15-4d89-9147-b63f03d9f6f0,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.426Z
4311ba69-91b3-483e-9d59-d571347e375e,ff612eec-5e92-4ef3-a334-c93efbecb27d,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.426Z
519baa75-7b01-4456-86a6-21ead349c103,ff612eec-5e92-4ef3-a334-c93efbecb27d,1,site,click,Interaction Content,2025-12-09T03:18:14.426Z
05441fd6-908a-40b0-92f9-9eef581f8977,ff612eec-5e92-4ef3-a334-c93efbecb27d,1,site,view,Interaction Content,2025-12-09T03:18:14.426Z
21926386-79a7-4a54-add2-1d8527cbb9ee,ff612eec-5e92-4ef3-a334-c93efbecb27d,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.426Z
936d6670-bf03-4129-a8cb-0eb7302351ea,ff612eec-5e92-4ef3-a334-c93efbecb27d,1,email,view,Interaction Content,2025-12-09T03:18:14.426Z
928a0d8c-ec8a-46a1-870e-c2a66d47e5ba,adc28b5b-c311-4ca3-bcdb-2447da818be2,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.426Z
de7cbdac-8187-4494-afe8-cfeffeafc5ca,98938445-e07a-4991-9df1-cd22a5b72cec,1,site,view,Interaction Content,2025-12-09T03:18:14.426Z
c1a9fae6-f776-4774-b4c2-56e376448674,98938445-e07a-4991-9df1-cd22a5b72cec,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.426Z
ee420d4d-4052-458b-9e6d-4f924d740f4c,98938445-e07a-4991-9df1-cd22a5b72cec,1,email,view,Interaction Content,2025-12-09T03:18:14.426Z
588b2a71-07ce-4774-8418-b5f3e27d7318,169fa08b-8099-426d-8bfb-a8672d4d12bd,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.426Z
9a62c2cb-9985-4dcf-a5ad-8ab28b7411e3,169fa08b-8099-426d-8bfb-a8672d4d12bd,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.426Z
d26757bc-8743-424a-88dc-56999b4b04b4,a483035d-a654-42b3-b312-28e3700cedd1,1,site,view,Interaction Content,2025-12-09T03:18:14.426Z
7563717d-4a5a-4730-9a6a-b4664a955543,63891f7e-f247-46c7-9c10-3c5c8bc2eb0e,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.426Z
f639dd30-478c-42d1-907a-73014ac8319d,63891f7e-f247-46c7-9c10-3c5c8bc2eb0e,1,site,click,Interaction Content,2025-12-09T03:18:14.426Z
f3bf7ff6-fc50-477d-8ad4-11809a64cacf,63891f7e-f247-46c7-9c10-3c5c8bc2eb0e,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.426Z
c20d1521-3dad-4ecb-823b-81ebebb40727,63891f7e-f247-46c7-9c10-3c5c8bc2eb0e,1,email,click,Interaction Content,2025-12-09T03:18:14.426Z
7ee5392b-38fe-40e7-8f3c-e92535e3ff40,3f1cc834-c402-474b-b601-73db08286837,1,email,view,Interaction Content,2025-12-09T03:18:14.426Z
84908c63-1481-4bdb-997f-92ac7d474db6,3f1cc834-c402-474b-b601-73db08286837,1,email,click,Interaction Content,2025-12-09T03:18:14.426Z
584317ac-3136-4b26-9ff8-6b64d769906d,3f1cc834-c402-474b-b601-73db08286837,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.426Z
96736b06-4778-4895-8468-b8682d4d5866,3f1cc834-c402-474b-b601-73db08286837,1,email,click,Interaction Content,2025-12-09T03:18:14.426Z
39ef7261-4b7e-4eee-886b-049a638b4b18,3f1cc834-c402-474b-b601-73db08286837,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.426Z
