id,customer_id,tenant_id,conversion_type,conversion_value,currency,conversion_path,touchpoints_count,first_touch_channel,last_touch_channel,attribution_last_click,attribution_first_click,attribution_linear,attribution_time_decay,order_id,product_ids,campaign_id,converted_at
104,e74d2b48-9a75-4376-b101-da10b5eef5d4,226,lead,1109.43,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,direct,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_31388,[28],7.0,2025-11-26 13:50:49.181392
105,05cc2312-25c0-4a02-b46e-b8296151342c,226,lead,975.53,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,facebook,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_68449,"[55, 27, 34, 57, 25]",,2025-11-09 13:50:49.181429
106,05cc2312-25c0-4a02-b46e-b8296151342c,226,lead,632.07,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,google,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_67212,"[87, 3, 55, 52, 49]",9.0,2025-12-02 13:50:49.181452
107,05cc2312-25c0-4a02-b46e-b8296151342c,226,lead,1680.62,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,instagram,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_24270,"[45, 28, 58]",5.0,2025-12-08 13:50:49.181472
108,05cc2312-25c0-4a02-b46e-b8296151342c,226,lead,167.22,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",10,direct,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_94537,"[72, 28, 37]",,2025-10-28 13:50:49.181491
109,b3790edd-c7cf-447e-acbd-54914fe2e6f0,226,purchase,1391.73,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,google,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_16001,"[72, 61, 53, 78, 86]",,2025-12-03 13:50:49.181511
110,b3790edd-c7cf-447e-acbd-54914fe2e6f0,226,lead,1087.97,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",5,instagram,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_47838,[45],,2025-10-10 13:50:49.181536
111,b3790edd-c7cf-447e-acbd-54914fe2e6f0,226,purchase,854.32,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",4,instagram,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_49532,"[69, 100]",5.0,2025-10-11 13:50:49.181564
112,b3790edd-c7cf-447e-acbd-54914fe2e6f0,226,signup,693.5,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,direct,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_38413,[29],,2025-11-27 13:50:49.181592
113,9cbadf12-84ad-4af6-90ed-0ec9222c9ad0,226,purchase,240.99,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,facebook,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_33550,"[87, 81]",8.0,2025-12-04 13:50:49.181616
114,9cbadf12-84ad-4af6-90ed-0ec9222c9ad0,226,signup,1978.87,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",5,direct,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_48072,"[67, 9, 49, 27, 7]",3.0,2025-10-27 13:50:49.181642
115,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,lead,1364.4,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,instagram,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_76264,"[35, 11, 18]",1.0,2025-12-02 13:50:49.181673
116,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,purchase,919.11,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,direct,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_61005,"[32, 61, 31]",9.0,2025-11-20 13:50:49.181716
117,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,signup,1283.92,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,instagram,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_95116,"[94, 83, 80, 43, 96]",,2025-11-23 13:50:49.181736
118,b6e4f47c-42f6-4638-9ae4-33c84787a48c,226,purchase,1237.95,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,google,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_35381,"[40, 89]",,2025-11-04 13:50:49.181756
119,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,signup,1767.46,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,google,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_46822,"[46, 94]",2.0,2025-11-17 13:50:49.181783
120,3c3f1afd-28b9-4ee2-92aa-bd1856fba8a7,226,purchase,205.72,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",4,facebook,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_71832,"[19, 69, 24, 46, 11]",,2025-12-03 13:50:49.181803
121,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,purchase,433.3,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",6,instagram,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_80361,"[24, 38, 69]",,2025-12-02 13:50:49.181823
122,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,lead,767.25,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",4,direct,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_25595,"[10, 39, 71, 29]",1.0,2025-11-18 13:50:49.181843
123,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,lead,435.97,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,instagram,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_36172,"[20, 54, 42, 42]",10.0,2025-11-30 13:50:49.181863
124,ab846f7e-a7c9-4857-a8a8-d8f4f677937f,226,lead,541.44,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",4,facebook,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_53969,"[7, 38, 81, 68, 38]",,2025-11-05 13:50:49.181902
125,52ebee7d-461c-44f1-b468-f429028a89d7,226,lead,1137.14,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,instagram,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_28730,"[49, 12, 99]",9.0,2025-12-06 13:50:49.181940
126,52ebee7d-461c-44f1-b468-f429028a89d7,226,signup,1310.91,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",10,facebook,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_67075,"[73, 68, 40, 98, 9]",,2025-11-07 13:50:49.181962
127,52ebee7d-461c-44f1-b468-f429028a89d7,226,purchase,645.87,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,google,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_98007,"[82, 24]",,2025-11-26 13:50:49.181982
128,52ebee7d-461c-44f1-b468-f429028a89d7,226,purchase,939.19,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",10,direct,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_92058,"[56, 15, 8]",7.0,2025-11-17 13:50:49.182001
