id,customer_id,tenant_id,channel,interaction_type,campaign_id,session_id,device_type,content_summary,metadata,utm_source,utm_medium,utm_campaign,utm_content,referrer,created_at
1574,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,instagram,purchase,2.0,07fe5c1a-694c-4201-a0f2-dbfc616f2984,desktop,Non maiores quos architecto.,"{""product_id"": 54, ""duration"": 295}",facebook,social,black_friday,banner,,2025-10-28 00:50:49.124392
1575,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,whatsapp,click,,3c53462a-7f88-4cff-87ef-8037f9997b87,mobile,Id ad iure.,"{""product_id"": 59, ""duration"": 160}",instagram,organic,summer,banner,http://www.vasconcelos.org/,2025-11-26 05:50:49.124464
1576,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,share,9.0,0e08047a-4b0d-4a96-ab13-d1c233d3eab5,mobile,Rem unde culpa sit reprehenderit.,"{""product_id"": 45, ""duration"": 270}",facebook,organic,launch,ad1,http://www.souza.com/,2025-11-17 08:50:49.124520
1577,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,view,,e8e52d2d-4187-45eb-af50-c5aa15c52f34,desktop,Laudantium non eveniet minus.,"{""product_id"": 33, ""duration"": 88}",facebook,organic,summer,banner,https://www.rezende.br/,2025-10-21 17:50:49.124587
1578,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,facebook,click,,aa2b0703-10e2-439c-95b4-363139bfa137,mobile,Illo exercitationem saepe voluptates quam.,"{""product_id"": 50, ""duration"": 28}",google,social,summer,ad1,,2025-12-06 02:50:49.124612
1579,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,instagram,purchase,,789f2665-92d2-4005-8e05-540840640691,mobile,Dolores laudantium nihil hic saepe.,"{""product_id"": 24, ""duration"": 106}",instagram,cpc,launch,banner,,2025-09-26 13:50:49.124636
1580,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,email,view,6.0,bf80c5ef-1ecb-443b-8746-63322663f0ea,tablet,Tempore repellat sunt fugiat.,"{""product_id"": 56, ""duration"": 243}",google,email,summer,ad2,https://www.cassiano.net/,2025-09-27 11:50:49.124688
1581,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,facebook,purchase,4.0,5abb0689-a529-4f55-af75-69171bd6fd92,desktop,Asperiores esse sunt corporis eum laudantium recusandae.,"{""product_id"": 21, ""duration"": 82}",google,organic,black_friday,ad2,http://moraes.br/,2025-11-07 09:50:49.124726
1582,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,facebook,message,,63839ed2-b533-4a1c-afed-b1ddd9613eeb,mobile,Labore architecto quas a corrupti reiciendis dolorum.,"{""product_id"": 92, ""duration"": 252}",direct,email,launch,ad2,,2025-10-21 22:50:49.124744
1583,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,view,,537ecfeb-605e-43b2-88af-77b1c82c3cd3,tablet,Quisquam quis natus laboriosam nostrum incidunt.,"{""product_id"": 31, ""duration"": 96}",google,social,launch,ad2,,2025-11-06 23:50:49.124761
1584,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,whatsapp,share,,c8e43e96-ad8f-40b4-8ae8-96ad1829f99b,tablet,Modi maiores corporis possimus totam.,"{""product_id"": 52, ""duration"": 233}",facebook,email,launch,banner,,2025-11-17 01:50:49.124788
1585,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,whatsapp,view,7.0,0836ee22-9375-4b56-ae90-9ff37adf14ca,tablet,Sunt explicabo dolore dicta aliquam officiis.,"{""product_id"": 16, ""duration"": 175}",instagram,social,launch,ad2,http://vasconcelos.net/,2025-11-02 14:50:49.124821
1586,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,instagram,message,4.0,ed9c079f-f2ef-4488-991a-129cb5c160fc,desktop,Natus blanditiis deserunt cupiditate neque animi.,"{""product_id"": 81, ""duration"": 229}",instagram,email,launch,ad1,,2025-09-23 22:50:49.124846
1587,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,email,click,,16182c96-21a7-4d51-aad7-627f7b95fefc,mobile,Maiores vitae voluptatum.,"{""product_id"": 51, ""duration"": 201}",direct,social,summer,ad2,https://sa.net/,2025-11-06 05:50:49.124877
1588,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,email,share,,2426e686-cedd-4130-9090-117c77cb7f82,mobile,Ducimus doloribus ipsum cumque velit placeat pariatur.,"{""product_id"": 2, ""duration"": 70}",facebook,organic,launch,banner,http://da.com/,2025-12-06 21:50:49.124919
1589,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,facebook,click,,83f04307-f1b0-4930-892a-50730e764e01,tablet,Adipisci exercitationem facere.,"{""product_id"": 6, ""duration"": 238}",google,social,summer,ad2,,2025-09-14 23:50:49.124937
1590,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,view,,ccf0460e-570b-41ab-94dc-2687edf6ac0f,desktop,Sequi vitae commodi inventore ad.,"{""product_id"": 3, ""duration"": 141}",instagram,email,black_friday,banner,http://da.br/,2025-11-16 05:50:49.124971
1591,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,instagram,purchase,,fc27c0ff-4d61-4973-a5f5-e27653cbdd37,desktop,Asperiores harum tempore exercitationem.,"{""product_id"": 4, ""duration"": 115}",google,social,launch,ad1,,2025-11-14 07:50:49.124988
1592,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,instagram,purchase,,c1c40b13-82e2-4610-a9fc-100cb2579346,desktop,Cumque blanditiis ut vero earum.,"{""product_id"": 62, ""duration"": 152}",facebook,social,launch,ad1,http://www.andrade.com/,2025-09-27 22:50:49.125017
1593,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,instagram,purchase,,441d21df-a668-4ff1-92e8-b18e4995d28a,desktop,Totam hic quaerat reiciendis dolor quidem.,"{""product_id"": 35, ""duration"": 98}",direct,email,summer,banner,http://www.novais.com/,2025-11-15 18:50:49.125054
1594,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,email,share,9.0,c02ba73d-3f77-4950-b6f4-510d8122a4eb,tablet,Quisquam ea fuga nihil magni.,"{""product_id"": 34, ""duration"": 70}",instagram,email,summer,banner,http://www.aragao.com/,2025-11-10 04:50:49.125091
1595,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,whatsapp,message,,8dd1235f-fcf5-4072-aa17-d62f29debcf1,mobile,Fugit enim et sapiente.,"{""product_id"": 100, ""duration"": 201}",facebook,email,summer,ad2,https://fonseca.com/,2025-10-16 16:50:49.125122
1596,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,instagram,purchase,8.0,246d7c10-22a2-4fd0-aa05-d822fe4d55e2,desktop,Perferendis alias maiores minima.,"{""product_id"": 71, ""duration"": 159}",google,organic,launch,ad1,,2025-11-15 00:50:49.125139
1597,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,view,9.0,ea2999eb-8fc8-4f15-acbb-fe0e432a6c49,mobile,Ullam iure occaecati facilis repudiandae.,"{""product_id"": 34, ""duration"": 165}",google,organic,summer,ad2,,2025-10-22 17:50:49.125157
1598,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,email,click,,ed64c5bd-80be-4dda-aa6a-78d0b5d995f4,mobile,Sint ullam aliquid maxime.,"{""product_id"": 87, ""duration"": 197}",instagram,organic,black_friday,ad1,,2025-10-11 12:50:49.125173
1599,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,email,message,3.0,ef23e76a-f858-4c5c-89d5-5652985310ef,tablet,Expedita error asperiores aut laudantium aliquid sapiente.,"{""product_id"": 58, ""duration"": 269}",google,email,summer,banner,,2025-09-22 12:50:49.125190
1600,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,click,,6e03cea5-b204-4645-8bdc-519279634956,mobile,Qui deleniti voluptas accusantium dolore vero commodi.,"{""product_id"": 62, ""duration"": 118}",google,email,summer,ad2,http://www.pereira.br/,2025-11-07 00:50:49.125223
1601,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,whatsapp,share,4.0,04e3cdac-dbb1-4385-bbd9-07c49580ce09,tablet,Ratione quod suscipit dolore omnis.,"{""product_id"": 75, ""duration"": 161}",google,cpc,launch,ad1,,2025-09-25 22:50:49.125241
1602,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,message,,87083f34-a04b-4f66-8124-637c97db068c,desktop,Quasi placeat necessitatibus expedita repudiandae minima inventore.,"{""product_id"": 17, ""duration"": 32}",instagram,cpc,black_friday,banner,,2025-11-11 11:50:49.125258
1603,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,instagram,message,10.0,c79e7b56-1552-404b-856a-3a8a0f412ac9,desktop,Explicabo officia asperiores alias rem dolor consequatur.,"{""product_id"": 37, ""duration"": 219}",google,organic,summer,ad1,,2025-10-02 06:50:49.125276
1604,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,email,share,9.0,279f8a78-5a74-4043-aaa6-5dc007286cfb,tablet,Deleniti amet quam dignissimos.,"{""product_id"": 86, ""duration"": 299}",google,organic,black_friday,ad1,https://porto.org/,2025-10-11 13:50:49.125308
1605,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,whatsapp,purchase,2.0,60cdf38d-cb7d-4628-98a7-065488edb20a,desktop,Rem laboriosam porro illo adipisci corrupti facere.,"{""product_id"": 20, ""duration"": 82}",facebook,social,launch,ad1,,2025-10-19 09:50:49.125326
1606,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,facebook,click,10.0,7fbea158-9117-4aea-b0d2-c1b5223e98b3,tablet,Porro nemo laboriosam similique dolores veritatis.,"{""product_id"": 81, ""duration"": 291}",direct,social,summer,banner,http://www.mendonca.com/,2025-12-06 09:50:49.125357
1607,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,email,share,3.0,4c9a294b-6c8c-457d-bbe7-f1bc842a86b5,desktop,Iusto vel rem quam eveniet quod similique.,"{""product_id"": 38, ""duration"": 171}",direct,social,black_friday,banner,https://da.br/,2025-11-25 14:50:49.125387
1608,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,click,,8b170eed-d8e6-444b-ba3e-d54418588bde,tablet,Laboriosam delectus et.,"{""product_id"": 67, ""duration"": 23}",facebook,email,summer,ad2,,2025-09-24 21:50:49.125404
1609,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,message,,e7af6ea9-fd89-4d3c-949a-197673061b8e,mobile,Delectus pariatur nostrum fugit aspernatur quibusdam laborum.,"{""product_id"": 44, ""duration"": 233}",direct,organic,black_friday,ad1,,2025-11-19 01:50:49.125421
1610,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,website,purchase,,a8e4b0ec-cbb7-438e-882f-277d25a28b74,tablet,Ipsum omnis velit ratione odio aspernatur laboriosam qui.,"{""product_id"": 85, ""duration"": 234}",google,cpc,launch,ad1,,2025-10-13 06:50:49.125437
1611,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,email,share,6.0,11233e0f-e2de-4914-a912-ea29515e8b93,tablet,Fugit odio blanditiis.,"{""product_id"": 22, ""duration"": 147}",facebook,cpc,black_friday,ad2,https://freitas.net/,2025-10-05 11:50:49.125471
1612,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,facebook,purchase,,fb3d1d4b-b611-4692-88ae-3c9562a3c54b,mobile,Ipsam corrupti amet officia laborum sint praesentium.,"{""product_id"": 48, ""duration"": 154}",facebook,email,black_friday,banner,,2025-11-24 13:50:49.125489
1613,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,purchase,,893650b2-286a-42c1-a904-463a7ef75f0c,tablet,Blanditiis nemo atque explicabo veniam fugit asperiores voluptate.,"{""product_id"": 22, ""duration"": 76}",direct,social,summer,ad1,https://rios.com/,2025-11-20 08:50:49.125566
1614,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,click,,2c8d0ec9-6b1e-48c5-b561-fddfe2e27749,desktop,Quidem rem repudiandae.,"{""product_id"": 61, ""duration"": 242}",facebook,email,summer,ad1,,2025-09-19 09:50:49.125611
1615,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,message,,8af3637c-7185-42b6-807d-78b4a07d600c,mobile,Iure impedit atque et dolor nemo.,"{""product_id"": 100, ""duration"": 92}",facebook,cpc,black_friday,ad2,http://www.vargas.com/,2025-11-09 18:50:49.125669
1616,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,message,,03b5535a-48ee-4fd1-adf0-cc3b29608d9b,mobile,Iusto dolores numquam culpa voluptatibus harum possimus.,"{""product_id"": 72, ""duration"": 91}",direct,cpc,launch,ad2,,2025-10-17 22:50:49.125733
1617,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,click,,668cf67e-e392-4826-91f8-114a2a4f62d7,desktop,Molestiae nam itaque.,"{""product_id"": 73, ""duration"": 299}",instagram,email,summer,ad1,,2025-10-24 17:50:49.125762
1618,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,purchase,,002c73a9-3aca-4b02-abbe-5aa9c1fa6fb2,tablet,Nam et eveniet expedita.,"{""product_id"": 16, ""duration"": 238}",google,social,black_friday,ad2,,2025-11-22 20:50:49.125790
1619,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,view,,84437ab2-c9d6-46cc-9c32-8ce20021c253,desktop,Ducimus itaque architecto maiores molestias consequuntur dolorem.,"{""product_id"": 68, ""duration"": 111}",google,social,black_friday,ad1,,2025-10-03 18:50:49.125807
1620,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,view,,bb17511e-4fdb-45c6-91a9-14a25de2e1a5,desktop,Delectus aspernatur ut quibusdam illo reprehenderit.,"{""product_id"": 64, ""duration"": 199}",google,cpc,launch,ad2,,2025-09-21 16:50:49.125824
1621,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,purchase,,6dd32aeb-931f-426c-a018-515ab890f8a3,tablet,Consequatur consequatur voluptatem corporis deserunt accusantium quasi.,"{""product_id"": 73, ""duration"": 111}",direct,cpc,black_friday,banner,https://www.da.br/,2025-11-19 14:50:49.125866
1622,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,view,,7f86a060-b865-4a8b-989f-9eb5c84d5b76,tablet,Voluptas nam optio qui et.,"{""product_id"": 91, ""duration"": 118}",google,email,summer,ad1,http://www.barbosa.org/,2025-11-29 05:50:49.125903
1623,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,message,,0db21763-6cdb-4c34-b37e-455487f0f25f,mobile,Velit iste voluptates autem.,"{""product_id"": 55, ""duration"": 34}",direct,email,black_friday,banner,http://www.fonseca.br/,2025-11-09 15:50:49.125941
1624,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,share,9.0,85f3c17b-bc18-4d44-b720-0acb8a6c7875,tablet,Quod commodi pariatur necessitatibus ex autem.,"{""product_id"": 40, ""duration"": 165}",direct,cpc,black_friday,ad1,,2025-10-25 15:50:49.125961
1625,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,share,3.0,b67b93e6-4515-4714-ac2d-ed509580db03,mobile,Voluptatibus deleniti numquam.,"{""product_id"": 31, ""duration"": 177}",instagram,email,launch,ad2,http://da.br/,2025-09-25 07:50:49.125996
1626,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,click,10.0,8d255d50-aac5-4981-b164-049036fd8f56,desktop,Magnam provident officiis aperiam velit.,"{""product_id"": 98, ""duration"": 52}",facebook,social,black_friday,ad2,http://oliveira.com/,2025-11-16 08:50:49.126034
1627,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,message,,f06224d0-326d-476b-a3ba-e8636ec2b930,tablet,Eum reiciendis consequuntur distinctio vel quam.,"{""product_id"": 97, ""duration"": 77}",direct,cpc,summer,ad2,,2025-09-17 18:50:49.126053
1628,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,click,10.0,22994c69-952d-4faf-a945-f215b03faa13,mobile,Minus excepturi nihil est.,"{""product_id"": 28, ""duration"": 188}",google,organic,summer,banner,,2025-11-20 06:50:49.126071
1629,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,share,,5e7760e7-b718-4f9c-a57e-ea9a7acbe15d,desktop,Perspiciatis voluptates ipsam nisi.,"{""product_id"": 82, ""duration"": 207}",google,cpc,black_friday,ad2,,2025-11-06 07:50:49.126088
1630,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,share,1.0,551994af-dca5-499e-9139-f9015ad1df22,desktop,Voluptas enim architecto sunt voluptates sequi.,"{""product_id"": 16, ""duration"": 44}",google,social,launch,banner,http://www.sousa.org/,2025-10-27 22:50:49.126129
1631,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,click,6.0,89ea49d6-be81-43e4-9528-0f08fbb57bf3,desktop,Impedit beatae nemo praesentium rem odio iste excepturi.,"{""product_id"": 69, ""duration"": 259}",direct,social,black_friday,ad1,,2025-10-04 11:50:49.126148
1632,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,click,,604ac899-8faf-4d28-ac28-d9ee326e41bd,tablet,Eius reiciendis nostrum neque iure voluptas odio.,"{""product_id"": 92, ""duration"": 30}",instagram,organic,summer,ad1,,2025-09-24 23:50:49.126167
1633,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,whatsapp,purchase,6.0,d1a58503-26e9-484e-9eec-7ecf33a169e4,desktop,Quis officiis non rem beatae cupiditate consequatur.,"{""product_id"": 56, ""duration"": 241}",google,email,summer,banner,,2025-09-17 00:50:49.126190
1634,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,purchase,,8126629d-268b-42c6-800e-8cf44b3d3429,tablet,Commodi eveniet quaerat voluptatum facere.,"{""product_id"": 96, ""duration"": 151}",direct,cpc,launch,ad2,http://porto.br/,2025-10-25 01:50:49.126238
1635,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,message,10.0,c0c99383-68b6-4c51-969a-742306be2ba1,tablet,At deleniti ut illum consequatur odio quos neque.,"{""product_id"": 40, ""duration"": 289}",facebook,cpc,summer,ad1,,2025-10-25 19:50:49.126289
1636,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,purchase,5.0,cb6cee62-934b-4e70-8d17-c6c5ee337eef,tablet,Reprehenderit itaque illo praesentium ex enim veniam.,"{""product_id"": 94, ""duration"": 53}",google,organic,summer,ad2,,2025-09-09 09:50:49.126328
1637,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,purchase,,35eda0c3-722b-4584-b0c6-e3689683a469,desktop,Inventore ipsum impedit libero ullam veritatis aliquid eos.,"{""product_id"": 29, ""duration"": 159}",google,social,summer,banner,,2025-11-21 02:50:49.126359
1638,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,view,3.0,56633587-c131-427d-956b-d7433382c2ac,desktop,Eum quas magni deleniti.,"{""product_id"": 36, ""duration"": 50}",facebook,email,launch,ad1,,2025-11-21 00:50:49.126387
1639,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,purchase,,ae29962a-06a2-47d8-ac2d-c7de417ca4bf,mobile,Molestias quis vitae nemo temporibus maxime.,"{""product_id"": 1, ""duration"": 263}",facebook,organic,black_friday,banner,,2025-10-17 10:50:49.126415
1640,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,purchase,2.0,0e970172-9cbd-4073-9856-491b913ff5a3,desktop,Doloremque placeat distinctio explicabo praesentium architecto.,"{""product_id"": 29, ""duration"": 129}",direct,cpc,launch,ad1,http://www.duarte.br/,2025-11-07 21:50:49.126479
1641,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,share,,bba3ddef-277f-4526-9098-6c4162abffb1,mobile,Tempore quidem natus.,"{""product_id"": 56, ""duration"": 271}",direct,email,summer,ad2,,2025-12-01 01:50:49.126522
1642,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,click,,abfc0c0e-10ee-424f-a680-21be406fbb70,tablet,Nihil ipsum numquam ratione corrupti possimus error nam.,"{""product_id"": 16, ""duration"": 257}",facebook,email,summer,banner,http://www.gomes.br/,2025-10-11 23:50:49.126582
1643,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,whatsapp,click,,8f8d49e6-70f7-447f-b524-65e574c3c9fa,tablet,Illo suscipit ducimus aut.,"{""product_id"": 45, ""duration"": 102}",facebook,cpc,launch,ad2,,2025-10-10 04:50:49.126613
1644,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,share,1.0,b5a5cf52-070d-4f6b-b8ce-b8c4d2a0a198,desktop,Tenetur error voluptatum cumque dolorem aliquam.,"{""product_id"": 65, ""duration"": 31}",direct,cpc,launch,ad2,http://pinto.com/,2025-09-23 11:50:49.126668
1645,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,view,6.0,c23c2e11-9216-4ec6-9e26-45ec456ae7c0,tablet,Vel debitis suscipit repudiandae debitis.,"{""product_id"": 68, ""duration"": 293}",facebook,social,black_friday,ad1,,2025-10-29 05:50:49.126697
1646,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,purchase,6.0,92538e4d-ea37-442b-875c-356505647c10,mobile,Distinctio minus ratione unde deleniti reiciendis.,"{""product_id"": 12, ""duration"": 17}",facebook,cpc,launch,ad1,http://www.fonseca.com/,2025-11-02 07:50:49.126738
1647,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,view,,9f03208b-989b-410e-8b86-fd524b9505f8,tablet,Quidem quia recusandae.,"{""product_id"": 79, ""duration"": 221}",direct,cpc,launch,ad1,https://duarte.br/,2025-09-24 10:50:49.126788
1648,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,view,2.0,597281bc-4457-4bd8-ac1f-7dd26a957675,mobile,Praesentium dolores et eligendi consequatur recusandae aperiam natus.,"{""product_id"": 50, ""duration"": 295}",direct,social,summer,banner,https://oliveira.br/,2025-09-13 03:50:49.126844
1649,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,whatsapp,click,3.0,4225638e-2271-4a82-9109-e745c5b86de6,desktop,Laboriosam tempora dignissimos enim dignissimos.,"{""product_id"": 4, ""duration"": 291}",direct,social,launch,ad1,,2025-11-11 15:50:49.126869
1650,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,whatsapp,purchase,,c2905899-2614-44e6-9347-7468ac542764,tablet,Harum error officiis ea molestias veniam autem.,"{""product_id"": 47, ""duration"": 73}",instagram,cpc,launch,banner,https://www.da.br/,2025-09-11 04:50:49.126917
1651,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,view,2.0,5b68dfa3-2c03-4c64-91c2-6557274a21e2,tablet,Iure temporibus culpa impedit dolores nulla atque eius.,"{""product_id"": 41, ""duration"": 262}",direct,cpc,launch,ad2,,2025-09-27 18:50:49.126943
1652,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,click,,bb4eb21c-bdc3-4520-bb18-6747f669cdaf,mobile,Quo fugiat eius sint praesentium iusto.,"{""product_id"": 59, ""duration"": 20}",google,email,launch,banner,,2025-11-23 19:50:49.126970
1653,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,message,3.0,17740bd1-1e0d-4a0a-8695-555818d42584,tablet,Dolores commodi inventore.,"{""product_id"": 25, ""duration"": 16}",instagram,email,black_friday,banner,http://www.oliveira.br/,2025-10-05 00:50:49.127015
1654,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,whatsapp,share,,1f66c4b3-a52e-4987-ab38-693560516ac8,mobile,Tenetur repellendus maxime quasi architecto ducimus mollitia.,"{""product_id"": 40, ""duration"": 286}",direct,cpc,launch,banner,http://www.novais.com/,2025-11-15 12:50:49.127064
1655,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,share,2.0,8570f12b-2649-43ed-9fb7-f34da94a1088,tablet,Dolor distinctio voluptates magnam pariatur.,"{""product_id"": 38, ""duration"": 247}",instagram,organic,summer,banner,,2025-10-19 04:50:49.127090
1656,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,click,7.0,a2dcf7b2-761e-4a09-bdde-75a9f8506f3d,tablet,Esse doloribus enim vitae.,"{""product_id"": 66, ""duration"": 12}",google,organic,black_friday,banner,http://nascimento.com/,2025-10-02 16:50:49.127160
1657,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,purchase,1.0,f555ce7a-3a41-4a19-9ab4-19cf88687265,desktop,Porro repellendus accusantium.,"{""product_id"": 57, ""duration"": 162}",instagram,cpc,launch,ad1,,2025-09-13 03:50:49.127211
1658,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,purchase,7.0,4b67bca2-8935-4bbd-aa17-fc918299566c,tablet,Itaque ipsum repudiandae at qui accusantium corporis.,"{""product_id"": 71, ""duration"": 136}",instagram,organic,black_friday,banner,http://www.cunha.com/,2025-12-08 06:50:49.127267
1659,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,share,,3e9fb59b-bc65-4a32-9ff6-12b3add66f37,mobile,Commodi reiciendis aliquid rem dolores.,"{""product_id"": 12, ""duration"": 153}",google,social,summer,ad1,http://cunha.net/,2025-10-03 21:50:49.127304
1660,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,whatsapp,share,7.0,97562e3d-9f8f-4be5-acfa-1676517e91c7,desktop,Numquam alias velit.,"{""product_id"": 57, ""duration"": 71}",direct,organic,summer,ad1,,2025-11-02 12:50:49.127323
1661,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,share,8.0,537713f0-100e-42e5-bd77-82e091ccfcd3,desktop,Nulla cum mollitia iusto.,"{""product_id"": 51, ""duration"": 231}",google,cpc,launch,ad2,https://rocha.org/,2025-11-30 08:50:49.127358
1662,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,whatsapp,purchase,,9df42aa1-b98a-40f1-a2ee-d470910e5479,desktop,Sapiente omnis similique beatae neque.,"{""product_id"": 18, ""duration"": 265}",google,social,black_friday,banner,http://aparecida.br/,2025-10-25 03:50:49.127434
1663,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,whatsapp,view,,da5b195c-dbe8-4dd8-97e0-c2a246fdaaf1,tablet,Quam rerum ex qui dolores.,"{""product_id"": 28, ""duration"": 245}",instagram,email,launch,banner,https://moraes.br/,2025-10-15 04:50:49.127505
1664,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,purchase,,60f232ea-cb1c-4ebd-9848-6da528549917,desktop,Minima aliquam molestiae dolores impedit.,"{""product_id"": 79, ""duration"": 10}",instagram,social,summer,banner,http://cassiano.net/,2025-11-07 07:50:49.127560
1665,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,website,share,2.0,11081392-1f80-410d-81e0-fa38935056bc,desktop,Doloribus eius voluptate voluptate.,"{""product_id"": 87, ""duration"": 80}",direct,cpc,launch,ad2,http://sousa.com/,2025-10-29 16:50:49.127612
1666,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,email,purchase,,a985a0c3-579b-4701-8d67-9b95815974c1,mobile,Cumque est minus cum.,"{""product_id"": 25, ""duration"": 143}",direct,social,summer,banner,http://www.cunha.br/,2025-09-13 19:50:49.127663
1667,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,instagram,message,,1c4b8bad-25b6-4b43-921d-9d2e268afddb,tablet,Repellendus expedita voluptatum quas sed numquam.,"{""product_id"": 10, ""duration"": 207}",google,social,launch,ad1,,2025-11-08 03:50:49.127693
1668,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,facebook,share,,752f8671-02a1-4eef-8725-74c361e6c13f,desktop,Quisquam expedita dignissimos aliquam.,"{""product_id"": 34, ""duration"": 294}",google,organic,black_friday,ad2,,2025-10-27 23:50:49.127719
