tenant_id,score,created_at
3,8,2025-08-07T02:06:44.301Z
2,9,2025-02-01T19:18:46.307Z
2,8,2025-05-09T06:24:07.052Z
2,10,2025-03-08T05:54:15.050Z
2,9,2025-02-13T14:07:54.326Z
2,8,2025-08-16T01:57:09.372Z
2,9,2025-05-07T07:37:49.343Z
2,8,2025-07-11T06:18:07.897Z
2,10,2025-04-22T01:20:03.444Z
2,10,2025-11-22T03:28:51.337Z
2,10,2025-04-11T17:55:10.830Z
2,8,2025-09-21T08:07:47.213Z
2,10,2025-07-18T06:01:20.132Z
2,10,2025-08-06T00:43:24.137Z
2,8,2025-03-13T04:20:27.732Z
2,10,2025-07-24T19:28:52.366Z
2,10,2025-01-09T14:34:06.634Z
2,10,2025-02-17T03:19:34.433Z
2,9,2025-02-26T23:51:39.988Z
2,9,2025-01-13T09:03:47.153Z
2,10,2025-11-13T10:53:10.600Z
2,8,2025-10-24T00:46:05.452Z
2,10,2025-07-15T10:27:25.748Z
2,8,2025-08-19T11:56:06.557Z
2,8,2025-07-31T20:20:09.445Z
2,9,2025-09-16T15:17:09.476Z
3,10,2025-05-28T12:02:04.383Z
3,9,2025-11-25T00:34:31.152Z
3,8,2025-04-29T11:53:18.600Z
3,9,2025-10-15T18:42:55.948Z
3,9,2025-04-24T11:30:57.009Z
3,8,2025-09-06T01:56:24.298Z
3,8,2025-10-08T05:30:57.496Z
3,10,2025-08-10T20:06:55.809Z
3,9,2025-01-25T06:56:29.254Z
3,9,2025-01-06T14:29:26.928Z
3,10,2025-04-11T19:06:55.974Z
3,8,2025-10-13T06:29:34.120Z
3,8,2025-10-08T22:29:33.762Z
3,9,2025-08-06T04:32:15.702Z
3,10,2025-04-03T19:20:51.818Z
3,10,2025-06-05T00:59:50.152Z
3,9,2025-01-15T09:23:23.014Z
3,9,2025-06-26T03:12:15.638Z
3,9,2025-05-07T22:20:21.671Z
3,9,2025-11-21T17:43:36.664Z
3,8,2025-08-24T03:19:43.653Z
3,10,2025-02-10T01:11:25.882Z
3,9,2025-12-03T04:23:16.142Z
3,8,2025-08-23T13:17:51.056Z
3,8,2025-01-19T04:33:24.499Z
3,8,2025-08-23T00:03:04.184Z
3,9,2025-06-15T11:56:42.479Z
3,8,2025-10-14T09:45:39.680Z
3,8,2025-01-14T11:28:30.270Z
3,10,2025-11-02T07:55:09.719Z
3,9,2025-08-26T10:09:25.100Z
3,8,2025-07-12T01:49:11.092Z
3,9,2025-08-31T05:12:13.510Z
3,9,2025-03-07T23:50:53.004Z
3,10,2025-08-12T00:00:08.584Z
3,8,2025-06-01T10:12:13.714Z
3,9,2025-03-23T23:40:51.333Z
3,9,2025-06-13T00:55:39.953Z
3,8,2025-04-19T21:59:04.236Z
3,10,2025-08-24T01:14:18.622Z
3,8,2025-09-01T10:33:26.340Z
3,10,2025-02-17T17:16:16.748Z
3,10,2025-01-20T07:45:26.621Z
3,10,2025-12-07T23:19:17.280Z
3,10,2025-10-16T19:26:02.835Z
3,9,2025-09-22T22:01:21.176Z
3,8,2025-05-08T04:15:02.235Z
3,8,2025-02-10T11:05:59.532Z
3,9,2025-05-25T23:53:02.038Z
3,8,2025-11-26T06:09:14.310Z
3,8,2025-10-04T05:34:28.140Z
3,8,2025-01-02T07:55:06.681Z
3,10,2025-07-09T09:36:14.915Z
3,10,2025-03-13T09:23:02.084Z
3,9,2025-09-23T20:03:01.476Z
3,9,2025-05-01T01:22:42.842Z
3,10,2025-08-30T18:13:02.434Z
3,9,2025-08-14T23:23:47.459Z
3,10,2025-06-29T14:50:31.513Z
3,8,2025-09-24T10:10:45.397Z
3,9,2025-02-21T21:06:56.181Z
3,9,2025-02-20T05:03:59.830Z
3,8,2025-03-04T00:40:44.516Z
3,10,2025-09-19T21:13:13.113Z
3,10,2025-02-24T10:21:06.530Z
3,8,2025-01-16T00:04:43.249Z
3,8,2025-12-03T07:41:07.329Z
3,9,2025-03-05T19:25:57.796Z
3,9,2025-05-07T03:29:08.342Z
3,9,2025-02-14T19:23:47.256Z
3,9,2025-09-18T19:46:49.439Z
3,8,2025-08-31T19:34:19.299Z
3,8,2025-01-11T19:37:03.250Z
3,8,2025-07-03T20:02:16.361Z
3,10,2025-07-21T17:06:55.907Z
3,10,2025-06-24T03:27:28.459Z
3,10,2025-05-16T10:20:24.994Z
3,10,2025-03-05T22:56:18.646Z
3,8,2025-09-25T02:37:42.055Z
3,8,2025-07-13T10:58:33.096Z
3,8,2025-07-10T22:45:15.409Z
3,9,2025-07-31T13:15:22.965Z
3,8,2025-03-06T16:30:04.424Z
3,8,2025-06-25T05:33:30.614Z
3,10,2025-04-30T12:50:53.336Z
3,8,2025-03-17T09:36:32.743Z
3,10,2025-01-14T09:47:56.651Z
3,10,2025-05-27T21:21:53.192Z
3,9,2025-07-23T23:11:39.119Z
3,8,2025-07-13T20:45:42.060Z
3,8,2025-11-17T17:58:17.001Z
3,10,2025-04-09T17:50:17.292Z
3,8,2025-06-18T02:24:08.070Z
3,10,2025-03-21T17:25:10.347Z
3,9,2025-09-28T04:09:04.021Z
3,9,2025-09-21T11:14:32.548Z
3,9,2025-12-03T01:25:47.063Z
3,10,2025-03-21T23:41:02.127Z
3,10,2025-05-12T20:58:41.278Z
3,9,2025-11-30T15:16:12.643Z
3,10,2025-02-26T20:18:26.821Z
3,8,2025-10-05T12:24:20.277Z
3,10,2025-06-05T05:05:47.329Z
3,9,2025-07-01T14:27:55.334Z
3,10,2025-06-08T13:33:19.911Z
3,10,2025-02-16T21:39:30.178Z
3,8,2025-05-08T03:41:18.569Z
3,8,2025-04-12T06:30:39.900Z
3,10,2025-02-16T17:02:04.638Z
3,8,2025-04-30T04:03:45.912Z
3,10,2025-09-28T11:54:15.745Z
3,8,2025-03-28T06:08:59.610Z
3,9,2025-11-12T13:13:18.327Z
3,8,2025-01-11T19:28:36.848Z
3,8,2025-06-08T18:52:38.522Z
3,9,2025-05-01T09:43:56.091Z
3,9,2025-05-31T14:24:15.223Z
3,8,2025-05-15T08:02:19.074Z
3,9,2025-07-09T06:34:32.775Z
3,9,2025-11-07T15:43:43.830Z
3,9,2025-11-23T17:03:41.520Z
3,10,2025-06-12T13:34:21.858Z
3,10,2025-09-28T23:15:04.575Z
3,9,2025-07-31T19:54:21.960Z
3,9,2025-08-15T21:33:33.168Z
3,8,2025-08-29T11:36:21.178Z
3,10,2025-03-20T04:25:06.035Z
3,9,2025-08-11T10:15:00.564Z
3,9,2025-09-16T07:29:23.749Z
3,9,2025-07-31T13:42:29.118Z
3,10,2025-05-16T12:36:42.700Z
3,10,2025-06-14T04:39:47.296Z
3,8,2025-07-27T03:37:28.831Z
3,9,2025-01-06T21:48:12.941Z
3,9,2025-04-30T22:11:28.362Z
3,8,2025-10-16T21:09:39.908Z
3,10,2025-08-19T11:54:28.663Z
