tenant_id,description,amount,type,date,status,client_id
231,Service Payment,558.87,income,2025-02-25,paid,
231,Operational Cost,556.56,expense,2025-03-02,paid,
231,Service Payment,468.13,income,2025-11-07,paid,
231,Operational Cost,494.48,expense,2025-03-18,paid,
231,Service Payment,504.08,income,2025-07-29,paid,
231,Operational Cost,714.55,expense,2025-01-09,paid,
231,Operational Cost,849.43,expense,2025-04-04,paid,
231,Service Payment,413.22,income,2025-11-05,paid,
231,Service Payment,356.80,income,2025-05-17,paid,
231,Service Payment,393.43,income,2025-01-21,paid,
231,Service Payment,738.22,income,2025-02-11,paid,
231,Service Payment,681.19,income,2025-02-16,paid,
231,Service Payment,1003.00,income,2025-10-11,paid,
231,Service Payment,701.33,income,2025-08-14,paid,
231,Operational Cost,921.78,expense,2025-09-29,paid,
231,Service Payment,242.90,income,2025-06-06,paid,
231,Service Payment,682.78,income,2025-11-01,paid,
231,Service Payment,268.39,income,2025-07-01,paid,
231,Service Payment,206.53,income,2025-01-22,paid,
231,Service Payment,811.96,income,2025-04-11,paid,
231,Service Payment,802.50,income,2025-07-22,paid,
231,Service Payment,663.69,income,2025-10-26,paid,
231,Service Payment,1036.87,income,2025-10-10,paid,
231,Service Payment,622.18,income,2025-11-16,paid,
231,Service Payment,594.98,income,2025-01-21,paid,
231,Operational Cost,253.63,expense,2025-11-21,paid,
231,Operational Cost,1085.19,expense,2025-03-10,paid,
231,Service Payment,231.52,income,2025-05-08,paid,
231,Service Payment,435.40,income,2025-02-13,paid,
231,Service Payment,1096.86,income,2025-07-12,paid,
231,Service Payment,171.71,income,2025-11-10,paid,
231,Service Payment,375.45,income,2025-08-06,paid,
231,Service Payment,640.22,income,2025-05-19,paid,
231,Operational Cost,221.13,expense,2025-09-11,paid,
231,Operational Cost,382.17,expense,2025-10-21,paid,
231,Operational Cost,825.27,expense,2025-04-11,paid,
231,Operational Cost,443.70,expense,2025-04-18,paid,
231,Operational Cost,611.34,expense,2025-06-21,paid,
231,Service Payment,998.39,income,2025-05-28,paid,
231,Operational Cost,166.27,expense,2025-01-14,paid,
231,Operational Cost,1053.45,expense,2025-02-23,paid,
231,Service Payment,1043.01,income,2025-09-25,paid,
231,Service Payment,271.95,income,2025-05-05,paid,
231,Service Payment,466.61,income,2025-11-18,paid,
231,Service Payment,953.34,income,2025-06-27,paid,
231,Service Payment,255.06,income,2025-06-26,paid,
231,Service Payment,275.38,income,2025-01-04,paid,
231,Operational Cost,1010.93,expense,2025-08-26,paid,
231,Service Payment,952.49,income,2025-07-22,paid,
231,Service Payment,670.27,income,2025-03-08,paid,
231,Service Payment,876.52,income,2025-07-11,paid,
231,Operational Cost,244.89,expense,2025-07-08,paid,
231,Service Payment,318.15,income,2025-01-24,paid,
231,Service Payment,241.64,income,2025-08-28,paid,
231,Service Payment,1031.41,income,2025-06-18,paid,
231,Operational Cost,784.29,expense,2025-09-29,paid,
231,Service Payment,285.25,income,2025-03-20,paid,
231,Service Payment,829.83,income,2025-02-07,paid,
231,Service Payment,852.38,income,2025-07-05,paid,
231,Operational Cost,1082.54,expense,2025-02-23,paid,
231,Service Payment,301.54,income,2025-07-10,paid,
231,Service Payment,125.84,income,2025-09-05,paid,
231,Operational Cost,972.93,expense,2025-05-25,paid,
231,Service Payment,430.04,income,2025-10-26,paid,
231,Service Payment,714.42,income,2025-05-24,paid,
231,Service Payment,636.22,income,2025-02-24,paid,
231,Service Payment,103.35,income,2025-10-20,paid,
231,Service Payment,1029.56,income,2025-07-13,paid,
231,Service Payment,772.26,income,2025-10-18,paid,
231,Service Payment,451.10,income,2025-01-21,paid,
231,Service Payment,348.20,income,2025-12-06,paid,
231,Service Payment,750.06,income,2025-06-29,paid,
231,Operational Cost,361.87,expense,2025-08-14,paid,
231,Service Payment,722.99,income,2025-10-11,paid,
231,Operational Cost,1029.32,expense,2025-05-15,paid,
231,Service Payment,739.19,income,2025-08-24,paid,
231,Service Payment,415.16,income,2025-07-06,paid,
231,Service Payment,895.28,income,2025-03-16,paid,
231,Service Payment,693.05,income,2025-11-15,paid,
231,Service Payment,1006.87,income,2025-02-12,paid,
231,Service Payment,978.34,income,2025-02-06,paid,
231,Service Payment,805.08,income,2025-08-24,paid,
231,Operational Cost,167.02,expense,2025-08-17,paid,
232,Service Payment,418.17,income,2025-03-15,paid,
232,Service Payment,954.99,income,2025-07-03,paid,
232,Service Payment,1050.24,income,2025-01-07,paid,
232,Operational Cost,223.77,expense,2025-07-18,paid,
232,Service Payment,544.92,income,2025-12-03,paid,
232,Operational Cost,145.57,expense,2025-10-08,paid,
232,Service Payment,516.01,income,2025-01-24,paid,
232,Service Payment,141.45,income,2025-01-16,paid,
232,Service Payment,944.69,income,2025-11-06,paid,
232,Service Payment,1020.15,income,2025-02-26,paid,
232,Operational Cost,563.73,expense,2025-03-06,paid,
232,Service Payment,445.04,income,2025-05-04,paid,
232,Service Payment,528.20,income,2025-07-22,paid,
232,Service Payment,651.05,income,2025-10-14,paid,
232,Operational Cost,1053.14,expense,2025-03-17,paid,
232,Service Payment,945.31,income,2025-05-30,paid,
232,Service Payment,549.23,income,2025-07-30,paid,
232,Service Payment,1038.54,income,2025-04-21,paid,
232,Service Payment,981.73,income,2025-05-08,paid,
232,Operational Cost,596.98,expense,2025-08-22,paid,
232,Service Payment,841.03,income,2025-07-13,paid,
232,Service Payment,436.63,income,2025-08-17,paid,
232,Service Payment,1035.59,income,2025-09-17,paid,
232,Service Payment,716.99,income,2025-11-15,paid,
232,Service Payment,871.41,income,2025-06-19,paid,
232,Operational Cost,356.98,expense,2025-09-19,paid,
232,Service Payment,243.35,income,2025-06-22,paid,
232,Service Payment,851.59,income,2025-08-19,paid,
232,Service Payment,1013.37,income,2025-01-16,paid,
232,Service Payment,410.45,income,2025-05-28,paid,
232,Operational Cost,441.78,expense,2025-01-03,paid,
232,Operational Cost,1063.89,expense,2025-02-09,paid,
232,Service Payment,724.49,income,2025-05-10,paid,
232,Service Payment,930.47,income,2025-10-04,paid,
232,Service Payment,525.27,income,2025-01-25,paid,
232,Operational Cost,334.64,expense,2025-02-05,paid,
232,Service Payment,1008.14,income,2025-03-30,paid,
232,Operational Cost,880.26,expense,2025-06-24,paid,
232,Operational Cost,787.53,expense,2025-01-19,paid,
232,Service Payment,1034.42,income,2025-09-20,paid,
232,Service Payment,276.26,income,2025-03-25,paid,
232,Service Payment,1029.17,income,2025-09-25,paid,
232,Service Payment,367.66,income,2025-03-28,paid,
232,Operational Cost,102.53,expense,2025-10-06,paid,
232,Service Payment,1057.92,income,2025-06-27,paid,
232,Service Payment,700.29,income,2025-11-27,paid,
232,Operational Cost,826.33,expense,2025-02-28,paid,
232,Operational Cost,507.70,expense,2025-10-22,paid,
232,Operational Cost,971.81,expense,2025-07-24,paid,
232,Service Payment,1034.74,income,2025-05-14,paid,
232,Service Payment,444.63,income,2025-02-15,paid,
232,Service Payment,603.37,income,2025-01-23,paid,
232,Service Payment,965.49,income,2025-09-09,paid,
232,Service Payment,290.73,income,2025-06-27,paid,
232,Operational Cost,106.82,expense,2025-01-25,paid,
232,Operational Cost,507.49,expense,2025-02-14,paid,
232,Operational Cost,396.62,expense,2025-11-07,paid,
232,Operational Cost,521.91,expense,2025-03-23,paid,
232,Service Payment,816.03,income,2025-09-11,paid,
232,Service Payment,212.38,income,2025-09-07,paid,
232,Service Payment,130.16,income,2025-05-31,paid,
232,Operational Cost,846.98,expense,2025-10-24,paid,
232,Service Payment,177.92,income,2025-06-04,paid,
232,Service Payment,937.50,income,2025-01-29,paid,
232,Operational Cost,796.54,expense,2025-04-29,paid,
232,Operational Cost,858.29,expense,2025-06-14,paid,
232,Service Payment,263.23,income,2025-09-04,paid,
232,Service Payment,898.75,income,2025-02-28,paid,
232,Service Payment,247.26,income,2025-11-01,paid,
232,Service Payment,164.22,income,2025-04-11,paid,
232,Operational Cost,557.53,expense,2025-08-20,paid,
232,Operational Cost,203.43,expense,2025-03-31,paid,
232,Service Payment,693.46,income,2025-08-17,paid,
232,Operational Cost,448.81,expense,2025-11-08,paid,
232,Operational Cost,396.97,expense,2025-08-16,paid,
232,Service Payment,839.92,income,2025-08-18,paid,
232,Service Payment,839.63,income,2025-04-01,paid,
232,Service Payment,1068.42,income,2025-06-15,paid,
232,Service Payment,519.27,income,2025-03-26,paid,
232,Operational Cost,553.45,expense,2025-03-15,paid,
232,Service Payment,676.36,income,2025-08-02,paid,
232,Service Payment,491.48,income,2025-07-09,paid,
232,Service Payment,534.05,income,2025-04-01,paid,
232,Operational Cost,642.19,expense,2025-01-28,paid,
232,Service Payment,741.96,income,2025-11-09,paid,
232,Operational Cost,488.96,expense,2025-12-03,paid,
232,Service Payment,334.02,income,2025-08-30,paid,
232,Operational Cost,185.66,expense,2025-02-18,paid,
232,Service Payment,966.04,income,2025-03-05,paid,
232,Service Payment,662.65,income,2025-11-27,paid,
232,Service Payment,708.88,income,2025-01-11,paid,
232,Service Payment,842.43,income,2025-08-23,paid,
232,Operational Cost,920.35,expense,2025-08-03,paid,
232,Operational Cost,635.40,expense,2025-11-13,paid,
232,Operational Cost,674.12,expense,2025-07-24,paid,
232,Service Payment,257.26,income,2025-02-07,paid,
232,Operational Cost,827.40,expense,2025-06-03,paid,
232,Service Payment,271.52,income,2025-11-18,paid,
232,Service Payment,675.65,income,2025-10-15,paid,
232,Service Payment,802.94,income,2025-06-01,paid,
232,Operational Cost,466.00,expense,2025-09-04,paid,
232,Service Payment,783.14,income,2025-11-02,paid,
232,Operational Cost,891.31,expense,2025-03-26,paid,
232,Service Payment,305.44,income,2025-07-08,paid,
232,Service Payment,671.79,income,2025-09-08,paid,
232,Operational Cost,329.47,expense,2025-02-02,paid,
232,Operational Cost,1062.71,expense,2025-05-22,paid,
232,Service Payment,1070.01,income,2025-08-16,paid,
232,Service Payment,482.64,income,2025-04-02,paid,
232,Service Payment,185.47,income,2025-11-18,paid,
232,Service Payment,803.70,income,2025-09-06,paid,
232,Service Payment,254.29,income,2025-03-13,paid,
232,Operational Cost,622.71,expense,2025-09-02,paid,
232,Service Payment,383.28,income,2025-07-27,paid,
232,Service Payment,580.56,income,2025-07-05,paid,
232,Service Payment,207.05,income,2025-07-20,paid,
232,Service Payment,835.71,income,2025-05-31,paid,
232,Operational Cost,515.17,expense,2025-10-21,paid,
232,Service Payment,745.37,income,2025-07-30,paid,
232,Service Payment,349.50,income,2025-09-10,paid,
232,Service Payment,103.82,income,2025-02-20,paid,
232,Service Payment,504.85,income,2025-09-09,paid,
232,Service Payment,552.08,income,2025-06-29,paid,
232,Service Payment,572.17,income,2025-08-13,paid,
232,Operational Cost,782.48,expense,2025-02-26,paid,
232,Service Payment,1004.38,income,2025-07-18,paid,
232,Service Payment,610.04,income,2025-10-04,paid,
232,Service Payment,529.31,income,2025-04-24,paid,
232,Service Payment,650.86,income,2025-06-19,paid,
232,Operational Cost,608.04,expense,2025-11-13,paid,
232,Operational Cost,922.52,expense,2025-12-10,paid,
232,Operational Cost,104.54,expense,2025-09-24,paid,
232,Service Payment,533.58,income,2025-06-19,paid,
232,Service Payment,629.30,income,2025-09-04,paid,
232,Service Payment,965.90,income,2025-01-14,paid,
232,Service Payment,1011.44,income,2025-05-14,paid,
232,Service Payment,193.62,income,2025-05-04,paid,
232,Service Payment,743.55,income,2025-02-07,paid,
232,Service Payment,368.71,income,2025-07-22,paid,
232,Service Payment,525.97,income,2025-01-04,paid,
232,Operational Cost,941.82,expense,2025-03-24,paid,
232,Service Payment,518.46,income,2025-06-02,paid,
232,Service Payment,944.19,income,2025-05-09,paid,
232,Service Payment,476.94,income,2025-09-02,paid,
232,Service Payment,376.82,income,2025-03-18,paid,
232,Service Payment,654.47,income,2025-06-26,paid,
232,Operational Cost,361.57,expense,2025-01-15,paid,
232,Operational Cost,484.96,expense,2025-08-21,paid,
232,Service Payment,731.37,income,2025-02-14,paid,
232,Service Payment,324.40,income,2025-09-10,paid,
232,Operational Cost,138.52,expense,2025-06-12,paid,
232,Service Payment,524.19,income,2025-06-24,paid,
232,Operational Cost,773.74,expense,2025-01-14,paid,
232,Service Payment,728.75,income,2025-09-12,paid,
232,Service Payment,550.58,income,2025-02-27,paid,
232,Service Payment,517.80,income,2025-06-18,paid,
232,Service Payment,200.29,income,2025-10-30,paid,
232,Service Payment,1005.11,income,2025-10-07,paid,
232,Operational Cost,1010.94,expense,2025-06-26,paid,
232,Operational Cost,856.85,expense,2025-11-25,paid,
232,Operational Cost,477.15,expense,2025-01-06,paid,
232,Operational Cost,305.94,expense,2025-08-31,paid,
232,Service Payment,533.01,income,2025-06-01,paid,
232,Service Payment,312.96,income,2025-05-10,paid,
232,Service Payment,643.98,income,2025-11-06,paid,
232,Service Payment,171.22,income,2025-11-27,paid,
232,Service Payment,703.84,income,2025-03-23,paid,
232,Service Payment,700.95,income,2025-08-04,paid,
232,Service Payment,934.37,income,2025-01-04,paid,
232,Operational Cost,551.86,expense,2025-11-24,paid,
232,Operational Cost,754.55,expense,2025-05-26,paid,
232,Operational Cost,216.91,expense,2025-03-29,paid,
232,Operational Cost,211.29,expense,2025-06-21,paid,
232,Operational Cost,153.37,expense,2025-02-13,paid,
232,Service Payment,868.28,income,2025-01-12,paid,
232,Service Payment,763.39,income,2025-10-23,paid,
232,Service Payment,508.32,income,2025-08-08,paid,
232,Service Payment,907.54,income,2025-07-14,paid,
232,Operational Cost,594.04,expense,2025-01-24,paid,
232,Service Payment,700.20,income,2025-11-09,paid,
232,Operational Cost,747.97,expense,2025-02-14,paid,
232,Service Payment,538.31,income,2025-08-31,paid,
232,Service Payment,886.69,income,2025-03-15,paid,
232,Service Payment,690.27,income,2025-11-29,paid,
232,Service Payment,1073.41,income,2025-11-12,paid,
232,Service Payment,359.12,income,2025-03-05,paid,
232,Operational Cost,739.98,expense,2025-01-06,paid,
232,Operational Cost,346.12,expense,2025-06-03,paid,
232,Service Payment,203.30,income,2025-03-09,paid,
232,Operational Cost,969.21,expense,2025-04-28,paid,
232,Service Payment,765.78,income,2025-05-17,paid,
232,Service Payment,865.87,income,2025-02-06,paid,
232,Service Payment,788.08,income,2025-02-24,paid,
232,Service Payment,254.00,income,2025-10-27,paid,
232,Service Payment,806.32,income,2025-07-06,paid,
232,Operational Cost,868.31,expense,2025-02-23,paid,
232,Service Payment,290.00,income,2025-11-04,paid,
232,Operational Cost,546.92,expense,2025-05-07,paid,
232,Service Payment,805.45,income,2025-07-06,paid,
232,Service Payment,980.12,income,2025-08-20,paid,
232,Service Payment,747.60,income,2025-11-27,paid,
232,Operational Cost,619.96,expense,2025-03-16,paid,
232,Service Payment,184.49,income,2025-07-02,paid,
232,Operational Cost,779.04,expense,2025-07-16,paid,
232,Service Payment,955.26,income,2025-08-14,paid,
232,Service Payment,404.36,income,2025-04-13,paid,
232,Service Payment,640.46,income,2025-08-03,paid,
232,Operational Cost,544.01,expense,2025-09-01,paid,
232,Service Payment,853.25,income,2025-06-14,paid,
232,Service Payment,808.45,income,2025-07-22,paid,
232,Operational Cost,901.13,expense,2025-02-05,paid,
232,Service Payment,232.00,income,2025-03-12,paid,
232,Operational Cost,142.89,expense,2025-01-17,paid,
232,Service Payment,306.08,income,2025-03-14,paid,
232,Service Payment,1003.01,income,2025-02-21,paid,
232,Service Payment,347.41,income,2025-12-07,paid,
232,Operational Cost,307.96,expense,2025-10-15,paid,
232,Operational Cost,1030.37,expense,2025-03-06,paid,
232,Operational Cost,1026.85,expense,2025-06-17,paid,
232,Service Payment,569.59,income,2025-02-03,paid,
232,Operational Cost,1035.92,expense,2025-05-14,paid,
232,Operational Cost,848.03,expense,2025-09-15,paid,
232,Operational Cost,756.97,expense,2025-10-15,paid,
232,Service Payment,315.04,income,2025-04-30,paid,
232,Operational Cost,971.31,expense,2025-01-10,paid,
232,Operational Cost,886.74,expense,2025-10-03,paid,
232,Service Payment,982.54,income,2025-07-27,paid,
232,Service Payment,544.73,income,2025-08-12,paid,
232,Service Payment,552.43,income,2025-12-02,paid,
232,Service Payment,464.50,income,2025-09-04,paid,
232,Service Payment,267.11,income,2025-03-01,paid,
232,Service Payment,393.85,income,2025-02-22,paid,
232,Service Payment,287.23,income,2025-10-02,paid,
232,Service Payment,441.42,income,2025-03-18,paid,
232,Operational Cost,116.41,expense,2025-09-08,paid,
232,Service Payment,933.41,income,2025-02-25,paid,
232,Service Payment,782.77,income,2025-06-08,paid,
232,Service Payment,597.88,income,2025-04-25,paid,
232,Service Payment,616.91,income,2025-01-23,paid,
232,Operational Cost,280.31,expense,2025-11-18,paid,
232,Operational Cost,268.91,expense,2025-08-03,paid,
232,Service Payment,527.45,income,2025-04-09,paid,
232,Service Payment,378.79,income,2025-03-12,paid,
232,Service Payment,872.29,income,2025-09-27,paid,
232,Service Payment,946.99,income,2025-05-08,paid,
232,Operational Cost,864.09,expense,2025-03-28,paid,
232,Service Payment,572.16,income,2025-06-17,paid,
232,Service Payment,194.41,income,2025-10-17,paid,
232,Operational Cost,1054.94,expense,2025-10-01,paid,
232,Service Payment,300.60,income,2025-11-18,paid,
232,Operational Cost,949.74,expense,2025-11-18,paid,
232,Service Payment,372.07,income,2025-08-10,paid,
232,Service Payment,498.36,income,2025-08-27,paid,
232,Operational Cost,225.16,expense,2025-05-18,paid,
232,Service Payment,904.43,income,2025-11-12,paid,
232,Operational Cost,743.80,expense,2025-07-14,paid,
232,Service Payment,850.81,income,2025-06-28,paid,
232,Service Payment,225.94,income,2025-06-10,paid,
232,Service Payment,504.71,income,2025-11-26,paid,
232,Service Payment,442.25,income,2025-11-20,paid,
232,Service Payment,621.68,income,2025-03-21,paid,
232,Service Payment,599.73,income,2025-11-10,paid,
232,Service Payment,356.23,income,2025-04-24,paid,
232,Service Payment,272.55,income,2025-10-11,paid,
232,Service Payment,247.97,income,2025-09-16,paid,
232,Service Payment,754.68,income,2025-04-24,paid,
232,Operational Cost,539.09,expense,2025-03-08,paid,
232,Service Payment,665.03,income,2025-12-01,paid,
232,Operational Cost,1086.50,expense,2025-10-20,paid,
232,Service Payment,190.97,income,2025-03-10,paid,
232,Service Payment,301.39,income,2025-03-25,paid,
232,Service Payment,396.38,income,2025-06-04,paid,
232,Service Payment,760.17,income,2025-04-03,paid,
232,Operational Cost,152.30,expense,2025-04-11,paid,
232,Service Payment,1022.70,income,2025-12-08,paid,
232,Service Payment,1051.73,income,2025-07-17,paid,
232,Service Payment,382.59,income,2025-01-31,paid,
232,Operational Cost,1068.98,expense,2025-11-06,paid,
232,Service Payment,702.00,income,2025-03-22,paid,
232,Operational Cost,544.14,expense,2025-09-01,paid,
232,Service Payment,1099.92,income,2025-04-07,paid,
232,Service Payment,707.36,income,2025-08-15,paid,
232,Service Payment,1097.32,income,2025-08-21,paid,
232,Service Payment,440.24,income,2025-11-16,paid,
232,Service Payment,885.07,income,2025-01-18,paid,
232,Service Payment,283.06,income,2025-07-28,paid,
232,Service Payment,1062.81,income,2025-11-22,paid,
232,Service Payment,786.60,income,2025-04-05,paid,
232,Service Payment,307.62,income,2025-11-03,paid,
232,Service Payment,322.00,income,2025-09-27,paid,
232,Operational Cost,1017.98,expense,2025-09-22,paid,
232,Service Payment,264.74,income,2025-06-20,paid,
232,Service Payment,285.27,income,2025-08-18,paid,
232,Service Payment,155.19,income,2025-02-17,paid,
232,Service Payment,521.03,income,2025-03-23,paid,
232,Service Payment,265.09,income,2025-09-07,paid,
232,Service Payment,627.53,income,2025-03-04,paid,
232,Service Payment,825.36,income,2025-04-15,paid,
232,Service Payment,540.42,income,2025-01-03,paid,
232,Service Payment,591.70,income,2025-06-26,paid,
232,Service Payment,982.07,income,2025-07-17,paid,
232,Service Payment,628.45,income,2025-12-09,paid,
232,Operational Cost,518.02,expense,2025-07-03,paid,
232,Service Payment,1011.88,income,2025-01-26,paid,
232,Service Payment,565.37,income,2025-11-21,paid,
232,Operational Cost,1086.73,expense,2025-09-06,paid,
232,Operational Cost,893.99,expense,2025-06-19,paid,
232,Operational Cost,590.22,expense,2025-08-13,paid,
232,Operational Cost,259.50,expense,2025-04-13,paid,
232,Service Payment,777.58,income,2025-10-06,paid,
232,Service Payment,416.05,income,2025-08-17,paid,
232,Service Payment,124.33,income,2025-08-21,paid,
232,Service Payment,142.25,income,2025-05-10,paid,
232,Operational Cost,911.00,expense,2025-09-02,paid,
232,Service Payment,355.51,income,2025-06-06,paid,
232,Service Payment,228.08,income,2025-06-15,paid,
232,Service Payment,836.65,income,2025-03-18,paid,
232,Service Payment,630.07,income,2025-09-01,paid,
232,Service Payment,353.21,income,2025-03-12,paid,
232,Service Payment,360.76,income,2025-04-05,paid,
232,Service Payment,874.12,income,2025-11-30,paid,
232,Service Payment,1045.64,income,2025-07-21,paid,
232,Service Payment,1016.79,income,2025-05-16,paid,
232,Service Payment,720.63,income,2025-03-19,paid,
232,Service Payment,1089.67,income,2025-08-20,paid,
232,Operational Cost,419.40,expense,2025-08-19,paid,
232,Operational Cost,267.99,expense,2025-01-17,paid,
232,Service Payment,253.55,income,2025-02-16,paid,
232,Service Payment,932.47,income,2025-04-03,paid,
232,Service Payment,988.26,income,2025-08-24,paid,
232,Service Payment,629.16,income,2025-10-14,paid,
232,Operational Cost,263.93,expense,2025-11-01,paid,
232,Operational Cost,620.73,expense,2025-04-30,paid,
232,Service Payment,731.20,income,2025-06-06,paid,
232,Service Payment,416.57,income,2025-11-24,paid,
232,Operational Cost,297.50,expense,2025-11-28,paid,
232,Service Payment,504.82,income,2025-03-31,paid,
232,Service Payment,276.33,income,2025-09-10,paid,
232,Service Payment,821.95,income,2025-07-08,paid,
232,Service Payment,970.29,income,2025-08-18,paid,
232,Operational Cost,819.68,expense,2025-11-05,paid,
232,Operational Cost,142.88,expense,2025-09-02,paid,
232,Operational Cost,973.19,expense,2025-08-25,paid,
232,Service Payment,342.74,income,2025-12-04,paid,
232,Operational Cost,897.47,expense,2025-01-24,paid,
232,Service Payment,212.62,income,2025-05-08,paid,
232,Service Payment,430.22,income,2025-06-02,paid,
232,Service Payment,181.39,income,2025-10-20,paid,
232,Operational Cost,420.50,expense,2025-12-07,paid,
232,Service Payment,237.87,income,2025-01-20,paid,
232,Service Payment,766.58,income,2025-06-20,paid,
232,Service Payment,155.33,income,2025-01-12,paid,
232,Operational Cost,878.41,expense,2025-08-07,paid,
232,Service Payment,539.92,income,2025-04-15,paid,
232,Service Payment,435.81,income,2025-08-10,paid,
232,Service Payment,911.75,income,2025-02-19,paid,
232,Operational Cost,373.91,expense,2025-01-03,paid,
232,Service Payment,1010.65,income,2025-08-15,paid,
232,Service Payment,732.07,income,2025-06-29,paid,
232,Service Payment,1003.95,income,2025-03-12,paid,
232,Service Payment,868.86,income,2025-07-11,paid,
232,Service Payment,459.33,income,2025-03-19,paid,
232,Operational Cost,711.04,expense,2025-07-12,paid,
232,Service Payment,644.79,income,2025-03-18,paid,
232,Operational Cost,311.48,expense,2025-04-05,paid,
232,Service Payment,532.79,income,2025-08-17,paid,
232,Service Payment,907.10,income,2025-02-26,paid,
232,Service Payment,197.54,income,2025-11-01,paid,
232,Operational Cost,554.68,expense,2025-01-17,paid,
232,Service Payment,961.06,income,2025-03-12,paid,
232,Service Payment,498.65,income,2025-07-26,paid,
232,Operational Cost,627.24,expense,2025-01-11,paid,
232,Service Payment,718.92,income,2025-01-19,paid,
232,Service Payment,517.98,income,2025-12-10,paid,
232,Service Payment,511.39,income,2025-05-18,paid,
232,Service Payment,1006.73,income,2025-06-26,paid,
232,Operational Cost,896.07,expense,2025-06-19,paid,
232,Service Payment,552.44,income,2025-09-20,paid,
232,Service Payment,178.37,income,2025-10-28,paid,
232,Operational Cost,613.86,expense,2025-11-11,paid,
232,Service Payment,804.99,income,2025-06-14,paid,
232,Operational Cost,1099.70,expense,2025-03-28,paid,
232,Service Payment,1086.37,income,2025-06-13,paid,
232,Operational Cost,753.62,expense,2025-11-24,paid,
232,Operational Cost,134.98,expense,2025-03-01,paid,
232,Service Payment,344.93,income,2025-10-24,paid,
232,Service Payment,435.70,income,2025-07-16,paid,
232,Service Payment,882.06,income,2025-10-25,paid,
232,Service Payment,451.20,income,2025-04-24,paid,
232,Operational Cost,1015.35,expense,2025-07-29,paid,
232,Service Payment,113.02,income,2025-02-27,paid,
232,Service Payment,248.32,income,2025-07-08,paid,
232,Operational Cost,825.88,expense,2025-11-07,paid,
232,Service Payment,233.77,income,2025-03-08,paid,
232,Service Payment,264.83,income,2025-12-07,paid,
232,Service Payment,1098.93,income,2025-07-18,paid,
232,Service Payment,415.63,income,2025-08-09,paid,
232,Operational Cost,890.73,expense,2025-06-15,paid,
232,Service Payment,226.53,income,2025-11-03,paid,
232,Operational Cost,392.14,expense,2025-06-23,paid,
232,Service Payment,238.09,income,2025-05-15,paid,
232,Operational Cost,1073.12,expense,2025-09-11,paid,
232,Service Payment,841.09,income,2025-07-31,paid,
232,Service Payment,264.83,income,2025-08-30,paid,
232,Service Payment,886.67,income,2025-03-30,paid,
232,Operational Cost,410.89,expense,2025-09-13,paid,
232,Service Payment,1016.96,income,2025-05-03,paid,
232,Service Payment,309.10,income,2025-03-20,paid,
232,Operational Cost,479.75,expense,2025-08-09,paid,
232,Service Payment,1055.53,income,2025-01-09,paid,
232,Operational Cost,1095.91,expense,2025-07-10,paid,
232,Operational Cost,1029.13,expense,2025-09-19,paid,
232,Operational Cost,293.17,expense,2025-06-16,paid,
232,Service Payment,292.05,income,2025-10-23,paid,
232,Service Payment,237.82,income,2025-10-12,paid,
232,Service Payment,359.78,income,2025-03-19,paid,
232,Service Payment,1026.77,income,2025-10-21,paid,
232,Operational Cost,488.99,expense,2025-06-20,paid,
232,Operational Cost,330.62,expense,2025-02-21,paid,
232,Operational Cost,734.37,expense,2025-08-19,paid,
232,Service Payment,153.28,income,2025-11-05,paid,
232,Service Payment,249.18,income,2025-08-18,paid,
232,Service Payment,665.99,income,2025-10-13,paid,
232,Service Payment,261.90,income,2025-02-02,paid,
232,Service Payment,708.02,income,2025-09-10,paid,
232,Service Payment,636.06,income,2025-08-16,paid,
232,Service Payment,680.49,income,2025-04-13,paid,
232,Service Payment,771.29,income,2025-05-30,paid,
232,Service Payment,595.49,income,2025-01-09,paid,
232,Service Payment,390.78,income,2025-10-15,paid,
232,Service Payment,296.11,income,2025-08-10,paid,
232,Service Payment,613.64,income,2025-04-27,paid,
232,Service Payment,298.23,income,2025-01-16,paid,
232,Operational Cost,200.27,expense,2025-07-25,paid,
232,Service Payment,988.55,income,2025-04-06,paid,
232,Service Payment,279.77,income,2025-04-20,paid,
232,Operational Cost,1050.28,expense,2025-03-29,paid,
232,Operational Cost,122.90,expense,2025-07-19,paid,
232,Operational Cost,236.67,expense,2025-02-15,paid,
232,Service Payment,447.80,income,2025-06-29,paid,
232,Service Payment,994.13,income,2025-08-06,paid,
232,Service Payment,768.41,income,2025-09-25,paid,
232,Service Payment,612.85,income,2025-05-05,paid,
232,Service Payment,553.81,income,2025-12-06,paid,
232,Service Payment,1020.62,income,2025-08-04,paid,
232,Operational Cost,262.09,expense,2025-11-05,paid,
232,Service Payment,572.43,income,2025-04-04,paid,
232,Service Payment,459.64,income,2025-10-08,paid,
232,Service Payment,178.06,income,2025-08-02,paid,
232,Service Payment,427.97,income,2025-01-14,paid,
232,Operational Cost,259.81,expense,2025-11-27,paid,
232,Service Payment,501.51,income,2025-04-29,paid,
232,Service Payment,645.58,income,2025-04-06,paid,
232,Operational Cost,403.77,expense,2025-09-11,paid,
232,Service Payment,559.62,income,2025-08-23,paid,
232,Operational Cost,203.45,expense,2025-08-14,paid,
232,Service Payment,630.30,income,2025-01-24,paid,
232,Service Payment,562.79,income,2025-01-16,paid,
232,Service Payment,259.52,income,2025-03-16,paid,
232,Service Payment,797.39,income,2025-01-22,paid,
